0.06203559702782098 0.07395887333678935 0.0924485916709867 0.279419388284085 0.492137549680318 
trend 0.00010027198776681749 8.758758758758758e-05 0.00018567017159832702 4.1558441558441555e-05 3.795894739838864e-05 
reflected 8.77379892959653e-05 3.7537537537537536e-05 8.794902865183911e-05 1.5584415584415583e-05 0.00013285631589436025 
construction 0.00012533998470852186 2.5025025025025026e-05 2.931634288394637e-05 6.753246753246754e-05 0.00010438710534556876 
brought 0.00013787398317937404 0.00011261261261261261 0.00013680960012508306 4.1558441558441555e-05 3.795894739838864e-05 
intervened 1.2533998470852187e-05 1.2512512512512513e-05 0.0004495172575538443 5.194805194805194e-06 4.74486842479858e-06 
quarters 0.00011280598623766968 2.5025025025025026e-05 6.840480006254153e-05 1.5584415584415583e-05 0.00013760118431915884 
Brown 1.2533998470852187e-05 1.2512512512512513e-05 1.954422858929758e-05 0.00017142857142857143 6.168328952238155e-05 
committed 8.77379892959653e-05 7.507507507507507e-05 0.00011726537153578548 0.0001038961038961039 2.3724342123992902e-05 
TRUST 1.2533998470852187e-05 1.2512512512512513e-05 2.931634288394637e-05 5.714285714285714e-05 0.00016132552644315174 
Earnings 2.5067996941704373e-05 1.2512512512512513e-05 9.77211429464879e-06 5.194805194805194e-06 0.00020877421069113753 
pension 1.2533998470852187e-05 1.2512512512512513e-05 5.863268576789274e-05 3.1168831168831166e-05 0.0001660703948679503 
Although 0.00010027198776681749 0.00011261261261261261 9.772114294648791e-05 4.675324675324675e-05 6.168328952238155e-05 
Bank's 3.760199541255656e-05 1.2512512512512513e-05 0.00038111245749130284 1.5584415584415583e-05 1.4234605274395742e-05 
towards 0.0001880099770627828 0.0001001001001001001 0.00016612594300902944 3.1168831168831166e-05 1.4234605274395742e-05 
others 0.00010027198776681749 5.005005005005005e-05 8.794902865183911e-05 0.00010909090909090909 3.321407897359006e-05 
30,000 0.00013787398317937404 0.00026276276276276277 9.77211429464879e-06 4.1558441558441555e-05 3.795894739838864e-05 
parties 6.266999235426093e-05 1.2512512512512513e-05 6.840480006254153e-05 0.00017662337662337663 9.48973684959716e-06 
spot 0.00041362194953812215 7.507507507507507e-05 7.817691435719032e-05 5.194805194805194e-06 4.74486842479858e-06 
EXPECTS 1.2533998470852187e-05 2.5025025025025026e-05 2.931634288394637e-05 1.5584415584415583e-05 0.00018979473699194321 
Stock 2.5067996941704373e-05 3.7537537537537536e-05 3.908845717859516e-05 0.00011948051948051947 8.066276322157587e-05 
coal 0.00015040798165022625 1.2512512512512513e-05 3.908845717859516e-05 0.00011428571428571428 4.7448684247985804e-05 
Petrobras 0.0005640299311883484 1.2512512512512513e-05 9.77211429464879e-06 5.194805194805194e-06 4.74486842479858e-06 
role 0.00012533998470852186 5.005005005005005e-05 0.00017589805730367823 6.233766233766233e-05 2.3724342123992902e-05 
ability 0.00013787398317937404 5.005005005005005e-05 3.908845717859516e-05 7.272727272727273e-05 7.591789479677728e-05 
positive 0.00011280598623766968 5.005005005005005e-05 5.863268576789274e-05 4.675324675324675e-05 9.964223692077019e-05 
active 6.266999235426093e-05 0.00012512512512512512 0.00015635382871438065 5.194805194805195e-05 3.795894739838864e-05 
Another 3.760199541255656e-05 0.00015015015015015014 0.00016612594300902944 5.714285714285714e-05 2.8469210548791484e-05 
successful 6.266999235426093e-05 7.507507507507507e-05 0.00012703748583043427 6.233766233766233e-05 6.168328952238155e-05 
excess 5.0135993883408747e-05 8.758758758758758e-05 6.840480006254153e-05 8.831168831168831e-05 6.642815794718012e-05 
paying 7.520399082511312e-05 7.507507507507507e-05 0.0001074932572411367 6.753246753246754e-05 6.168328952238155e-05 
spring 0.00013787398317937404 0.0004004004004004004 9.77211429464879e-06 1.5584415584415583e-05 9.48973684959716e-06 
stabilize 8.77379892959653e-05 2.5025025025025026e-05 0.0003322518860180589 1.0389610389610389e-05 1.897947369919432e-05 
Middle 0.0003008159633004525 6.256256256256256e-05 3.908845717859516e-05 1.5584415584415583e-05 6.168328952238155e-05 
workers 0.00020054397553363499 6.256256256256256e-05 2.931634288394637e-05 7.792207792207792e-05 4.2703815823187225e-05 
determined 0.00011280598623766968 2.5025025025025026e-05 9.772114294648791e-05 8.831168831168831e-05 4.7448684247985804e-05 
require 7.520399082511312e-05 0.00015015015015015014 4.8860571473243954e-05 9.35064935064935e-05 3.321407897359006e-05 
offices 2.5067996941704373e-05 6.256256256256256e-05 3.908845717859516e-05 0.00014545454545454546 4.2703815823187225e-05 
find 0.00011280598623766968 5.005005005005005e-05 0.00013680960012508306 9.35064935064935e-05 1.4234605274395742e-05 
ends 5.0135993883408747e-05 7.507507507507507e-05 9.77211429464879e-06 1.5584415584415583e-05 0.00016132552644315174 
100,000 0.00020054397553363499 0.0002127127127127127 9.77211429464879e-06 4.1558441558441555e-05 2.8469210548791484e-05 
health 6.266999235426093e-05 1.2512512512512513e-05 3.908845717859516e-05 0.00012467532467532467 6.642815794718012e-05 
predicted 0.00011280598623766968 6.256256256256256e-05 6.840480006254153e-05 4.675324675324675e-05 8.540763164637445e-05 
year-end 5.0135993883408747e-05 1.2512512512512513e-05 4.8860571473243954e-05 6.233766233766233e-05 0.0001233665790447631 
regular 2.5067996941704373e-05 5.005005005005005e-05 9.772114294648791e-05 2.0779220779220778e-05 0.00013285631589436025 
southern 0.00015040798165022625 0.0003003003003003003 9.77211429464879e-06 5.194805194805195e-05 4.74486842479858e-06 
News 5.0135993883408747e-05 0.00013763763763763765 6.840480006254153e-05 0.00010909090909090909 2.3724342123992902e-05 
especially 2.5067996941704373e-05 8.758758758758758e-05 0.0002149865144822734 3.1168831168831166e-05 5.219355267278438e-05 
After 0.00010027198776681749 5.005005005005005e-05 9.772114294648791e-05 7.272727272727273e-05 5.693842109758297e-05 
Canada's 0.00011280598623766968 0.00015015015015015014 9.77211429464879e-06 7.272727272727273e-05 5.693842109758297e-05 
she 5.0135993883408747e-05 0.00023773773773773772 0.0001074932572411367 4.675324675324675e-05 2.3724342123992902e-05 
bonds 2.5067996941704373e-05 3.7537537537537536e-05 0.00024430285736621975 6.233766233766233e-05 2.8469210548791484e-05 
2.4 0.00010027198776681749 0.00012512512512512512 9.77211429464879e-06 3.1168831168831166e-05 0.00010913197377036734 
strategy 7.520399082511312e-05 1.2512512512512513e-05 4.8860571473243954e-05 0.00011948051948051947 6.168328952238155e-05 
gross 0.00016294198012107842 1.2512512512512513e-05 0.00012703748583043427 2.0779220779220778e-05 8.066276322157587e-05 
commission 7.520399082511312e-05 0.00017517517517517516 1.954422858929758e-05 5.714285714285714e-05 7.11730263719787e-05 
subcommittee 8.77379892959653e-05 0.00023773773773773772 0.0001074932572411367 5.194805194805195e-05 4.74486842479858e-06 
saw 0.00013787398317937404 6.256256256256256e-05 8.794902865183911e-05 4.1558441558441555e-05 7.11730263719787e-05 
coming 0.00011280598623766968 0.00013763763763763765 0.00014658171441973185 1.5584415584415583e-05 4.7448684247985804e-05 
expectations 7.520399082511312e-05 3.7537537537537536e-05 0.00013680960012508306 2.0779220779220778e-05 9.964223692077019e-05 
measure 7.520399082511312e-05 0.00022522522522522523 0.00018567017159832702 1.5584415584415583e-05 9.48973684959716e-06 
58 6.266999235426093e-05 2.5025025025025026e-05 2.931634288394637e-05 2.5974025974025975e-05 0.00015658065801835315 
negative 6.266999235426093e-05 0.00011261261261261261 0.00013680960012508306 5.194805194805194e-06 9.015250007117303e-05 
telecommunications 2.5067996941704373e-05 1.2512512512512513e-05 3.908845717859516e-05 0.0001818181818181818 2.8469210548791484e-05 
CYCLOPS 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 0.00022857142857142857 4.74486842479858e-06 
rumors 3.760199541255656e-05 8.758758758758758e-05 1.954422858929758e-05 0.00017662337662337663 9.48973684959716e-06 
comments 1.2533998470852187e-05 0.00018768768768768769 0.00024430285736621975 2.5974025974025975e-05 9.48973684959716e-06 
10.5 1.2533998470852187e-05 6.256256256256256e-05 2.931634288394637e-05 2.0779220779220778e-05 0.00016132552644315174 
FALL 0.00013787398317937404 0.00015015015015015014 0.00016612594300902944 5.194805194805194e-06 2.8469210548791484e-05 
Prime 0.00015040798165022625 3.7537537537537536e-05 0.00016612594300902944 7.272727272727273e-05 4.74486842479858e-06 
5 3.760199541255656e-05 0.0002127127127127127 5.863268576789274e-05 4.1558441558441555e-05 6.168328952238155e-05 
SAVINGS 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 7.792207792207792e-05 0.00013760118431915884 
CURRENCY 1.2533998470852187e-05 1.2512512512512513e-05 0.000420200914669898 5.194805194805194e-06 4.74486842479858e-06 
series 0.00010027198776681749 6.256256256256256e-05 7.817691435719032e-05 7.792207792207792e-05 5.219355267278438e-05 
White 0.00031334996177130467 6.256256256256256e-05 4.8860571473243954e-05 5.714285714285714e-05 4.74486842479858e-06 
Electric 2.5067996941704373e-05 2.5025025025025026e-05 9.77211429464879e-06 8.831168831168831e-05 0.00011862171061996451 
YEN 1.2533998470852187e-05 1.2512512512512513e-05 0.000420200914669898 5.194805194805194e-06 4.74486842479858e-06 
parts 6.266999235426093e-05 0.00022522522522522523 9.77211429464879e-06 6.753246753246754e-05 4.7448684247985804e-05 
expire 3.760199541255656e-05 3.7537537537537536e-05 2.931634288394637e-05 0.00017662337662337663 1.897947369919432e-05 
provides 3.760199541255656e-05 7.507507507507507e-05 4.8860571473243954e-05 0.00014545454545454546 2.3724342123992902e-05 
portion 5.0135993883408747e-05 3.7537537537537536e-05 1.954422858929758e-05 0.00012987012987012987 6.168328952238155e-05 
bidding 8.77379892959653e-05 1.2512512512512513e-05 7.817691435719032e-05 0.00015064935064935066 9.48973684959716e-06 
grow 3.760199541255656e-05 0.00015015015015015014 0.00015635382871438065 2.0779220779220778e-05 5.693842109758297e-05 
found 0.00016294198012107842 6.256256256256256e-05 4.8860571473243954e-05 9.35064935064935e-05 2.8469210548791484e-05 
calls 3.760199541255656e-05 6.256256256256256e-05 8.794902865183911e-05 0.00012987012987012987 2.3724342123992902e-05 
Gencorp 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 0.00021818181818181818 9.48973684959716e-06 
bids 2.5067996941704373e-05 0.00026276276276276277 8.794902865183911e-05 7.272727272727273e-05 4.74486842479858e-06 
generally 0.00013787398317937404 8.758758758758758e-05 0.00012703748583043427 2.5974025974025975e-05 5.219355267278438e-05 
FURTHER 2.5067996941704373e-05 2.5025025025025026e-05 0.00035179611460735646 1.0389610389610389e-05 2.3724342123992902e-05 
800 7.520399082511312e-05 1.2512512512512513e-05 0.0002052144001876246 6.753246753246754e-05 2.8469210548791484e-05 
approve 1.2533998470852187e-05 8.758758758758758e-05 3.908845717859516e-05 9.35064935064935e-05 8.066276322157587e-05 
7.5 0.00010027198776681749 7.507507507507507e-05 4.8860571473243954e-05 4.675324675324675e-05 9.015250007117303e-05 
acquiring 2.5067996941704373e-05 1.2512512512512513e-05 9.77211429464879e-06 0.0001974025974025974 2.3724342123992902e-05 
moves 0.00010027198776681749 8.758758758758758e-05 0.00015635382871438065 4.675324675324675e-05 3.321407897359006e-05 
PACT 7.520399082511312e-05 3.7537537537537536e-05 8.794902865183911e-05 0.00014025974025974025 9.48973684959716e-06 
stabilise 0.00010027198776681749 3.7537537537537536e-05 0.0003322518860180589 5.194805194805194e-06 4.74486842479858e-06 
relatively 0.00011280598623766968 6.256256256256256e-05 0.00014658171441973185 3.1168831168831166e-05 5.693842109758297e-05 
Herrington 0.000538961934246644 1.2512512512512513e-05 9.77211429464879e-06 5.194805194805194e-06 4.74486842479858e-06 
sorghum 1.2533998470852187e-05 0.000538038038038038 9.77211429464879e-06 5.194805194805194e-06 4.74486842479858e-06 
satisfactory 1.2533998470852187e-05 1.2512512512512513e-05 6.840480006254153e-05 8.311688311688311e-05 9.964223692077019e-05 
1.25 2.5067996941704373e-05 3.7537537537537536e-05 2.931634288394637e-05 5.714285714285714e-05 0.00012811144746956168 
originally 6.266999235426093e-05 6.256256256256256e-05 2.931634288394637e-05 0.00012467532467532467 4.2703815823187225e-05 
negotiate 0.00013787398317937404 2.5025025025025026e-05 1.954422858929758e-05 0.00015584415584415584 4.74486842479858e-06 
office 6.266999235426093e-05 5.005005005005005e-05 3.908845717859516e-05 0.00012987012987012987 3.795894739838864e-05 
trying 0.00012533998470852186 5.005005005005005e-05 8.794902865183911e-05 9.35064935064935e-05 2.3724342123992902e-05 
PRODUCTS 1.2533998470852187e-05 5.005005005005005e-05 9.77211429464879e-06 6.233766233766233e-05 0.00013285631589436025 
Dart 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 0.00021818181818181818 4.74486842479858e-06 
failed 5.0135993883408747e-05 8.758758758758758e-05 0.00012703748583043427 7.792207792207792e-05 3.321407897359006e-05 
certificate 1.2533998470852187e-05 0.00036286286286286285 1.954422858929758e-05 1.0389610389610389e-05 5.693842109758297e-05 
1.7 5.0135993883408747e-05 2.5025025025025026e-05 9.77211429464879e-06 6.233766233766233e-05 0.00012811144746956168 
recorded 3.760199541255656e-05 6.256256256256256e-05 2.931634288394637e-05 1.5584415584415583e-05 0.00015183578959355456 
SA 5.0135993883408747e-05 1.2512512512512513e-05 9.77211429464879e-06 0.00014545454545454546 5.693842109758297e-05 
95 2.5067996941704373e-05 7.507507507507507e-05 3.908845717859516e-05 6.753246753246754e-05 9.964223692077019e-05 
STOCKS 0.00031334996177130467 8.758758758758758e-05 9.77211429464879e-06 4.1558441558441555e-05 2.3724342123992902e-05 
4.5 3.760199541255656e-05 3.7537537537537536e-05 2.931634288394637e-05 3.1168831168831166e-05 0.000147090921168756 
consolidated 3.760199541255656e-05 1.2512512512512513e-05 1.954422858929758e-05 5.194805194805195e-05 0.0001423460527439574 
System 1.2533998470852187e-05 1.2512512512512513e-05 0.0002149865144822734 6.233766233766233e-05 4.7448684247985804e-05 
developments 0.00013787398317937404 2.5025025025025026e-05 0.00019544228589297581 2.0779220779220778e-05 4.2703815823187225e-05 
remarks 8.77379892959653e-05 5.005005005005005e-05 0.00026384708595551733 2.0779220779220778e-05 1.897947369919432e-05 
Mines 0.0001754759785919306 1.2512512512512513e-05 1.954422858929758e-05 0.00011428571428571428 3.321407897359006e-05 
delayed 8.77379892959653e-05 0.0001001001001001001 8.794902865183911e-05 6.753246753246754e-05 4.2703815823187225e-05 
AFG 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 0.0002025974025974026 1.897947369919432e-05 
materials 6.266999235426093e-05 3.7537537537537536e-05 9.77211429464879e-06 0.00015064935064935066 3.795894739838864e-05 
association 3.760199541255656e-05 0.00025025025025025025 1.954422858929758e-05 9.35064935064935e-05 1.4234605274395742e-05 
68 6.266999235426093e-05 2.5025025025025026e-05 9.77211429464879e-06 2.0779220779220778e-05 0.00016132552644315174 
Trading 7.520399082511312e-05 8.758758758758758e-05 6.840480006254153e-05 4.1558441558441555e-05 8.540763164637445e-05 
Corporation 5.0135993883408747e-05 0.0003003003003003003 2.931634288394637e-05 2.5974025974025975e-05 4.7448684247985804e-05 
Market 3.760199541255656e-05 0.00013763763763763765 0.00013680960012508306 7.272727272727273e-05 1.897947369919432e-05 
projects 0.00023814597094619155 5.005005005005005e-05 1.954422858929758e-05 4.1558441558441555e-05 6.168328952238155e-05 
Swedish 8.77379892959653e-05 1.2512512512512513e-05 1.954422858929758e-05 0.00015064935064935066 3.321407897359006e-05 
Results 1.2533998470852187e-05 3.7537537537537536e-05 9.77211429464879e-06 5.194805194805194e-06 0.00018979473699194321 
strike 0.0003509519571838612 0.0001001001001001001 1.954422858929758e-05 1.5584415584415583e-05 2.3724342123992902e-05 
anticipated 5.0135993883408747e-05 7.507507507507507e-05 1.954422858929758e-05 4.1558441558441555e-05 0.0001233665790447631 
1983 0.00010027198776681749 8.758758758758758e-05 3.908845717859516e-05 4.675324675324675e-05 8.540763164637445e-05 
Waste 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 0.0001974025974025974 2.3724342123992902e-05 
ranging 2.5067996941704373e-05 7.507507507507507e-05 2.931634288394637e-05 0.00016623376623376622 9.48973684959716e-06 
round 0.0001880099770627828 7.507507507507507e-05 0.0002149865144822734 5.194805194805194e-06 4.74486842479858e-06 
2.6 3.760199541255656e-05 8.758758758758758e-05 2.931634288394637e-05 5.714285714285714e-05 9.964223692077019e-05 
maximum 0.00011280598623766968 0.00022522522522522523 2.931634288394637e-05 5.714285714285714e-05 1.897947369919432e-05 
world's 0.0001754759785919306 0.0001001001001001001 9.772114294648791e-05 4.675324675324675e-05 1.897947369919432e-05 
Wednesday 8.77379892959653e-05 5.005005005005005e-05 0.00018567017159832702 5.714285714285714e-05 1.897947369919432e-05 
7 2.5067996941704373e-05 0.00011261261261261261 4.8860571473243954e-05 4.1558441558441555e-05 9.964223692077019e-05 
institutions 2.5067996941704373e-05 1.2512512512512513e-05 0.00012703748583043427 0.00012467532467532467 2.3724342123992902e-05 
mining 5.0135993883408747e-05 1.2512512512512513e-05 1.954422858929758e-05 0.00014545454545454546 4.7448684247985804e-05 
bbl 0.0005138939373049397 1.2512512512512513e-05 9.77211429464879e-06 5.194805194805194e-06 4.74486842479858e-06 
Video 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 0.0002025974025974026 1.4234605274395742e-05 
planting 2.5067996941704373e-05 0.0005005005005005005 9.77211429464879e-06 5.194805194805194e-06 4.74486842479858e-06 
transfer 7.520399082511312e-05 2.5025025025025026e-05 1.954422858929758e-05 0.00012467532467532467 5.219355267278438e-05 
Transportation 1.2533998470852187e-05 2.5025025025025026e-05 9.77211429464879e-06 0.000187012987012987 2.3724342123992902e-05 
disposal 3.760199541255656e-05 1.2512512512512513e-05 9.77211429464879e-06 3.6363636363636364e-05 0.00015658065801835315 
head 0.00010027198776681749 0.00011261261261261261 0.00013680960012508306 5.194805194805195e-05 1.897947369919432e-05 
Dollar 1.2533998470852187e-05 2.5025025025025026e-05 0.0003029355431341125 5.194805194805194e-06 4.7448684247985804e-05 
Brazil's 0.00022561197247533937 3.7537537537537536e-05 8.794902865183911e-05 1.0389610389610389e-05 6.168328952238155e-05 
representatives 6.266999235426093e-05 0.00016266266266266267 2.931634288394637e-05 0.00011948051948051947 4.74486842479858e-06 
hands 2.5067996941704373e-05 3.7537537537537536e-05 0.0002052144001876246 5.714285714285714e-05 3.795894739838864e-05 
programs 3.760199541255656e-05 0.0002752752752752753 1.954422858929758e-05 4.1558441558441555e-05 4.7448684247985804e-05 
Smith 0.00010027198776681749 2.5025025025025026e-05 9.772114294648791e-05 5.194805194805195e-05 7.11730263719787e-05 
3.2 0.00012533998470852186 0.0001001001001001001 2.931634288394637e-05 3.6363636363636364e-05 8.066276322157587e-05 
Great 1.2533998470852187e-05 8.758758758758758e-05 1.954422858929758e-05 0.00010909090909090909 6.642815794718012e-05 
Opec 0.0005138939373049397 1.2512512512512513e-05 9.77211429464879e-06 5.194805194805194e-06 4.74486842479858e-06 
TAKEOVER 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 0.00021298701298701298 4.74486842479858e-06 
commitments 0.00011280598623766968 0.00017517517517517516 8.794902865183911e-05 5.714285714285714e-05 9.48973684959716e-06 
1989 7.520399082511312e-05 0.00012512512512512512 2.931634288394637e-05 6.233766233766233e-05 6.642815794718012e-05 
Bancorp 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 0.00015584415584415584 5.693842109758297e-05 
using 0.0001754759785919306 6.256256256256256e-05 0.00012703748583043427 4.1558441558441555e-05 2.3724342123992902e-05 
spokeswoman 0.00011280598623766968 5.005005005005005e-05 3.908845717859516e-05 0.00012467532467532467 1.897947369919432e-05 
profitability 5.0135993883408747e-05 3.7537537537537536e-05 1.954422858929758e-05 3.6363636363636364e-05 0.00013760118431915884 
Division 1.2533998470852187e-05 5.005005005005005e-05 2.931634288394637e-05 0.00016103896103896104 2.8469210548791484e-05 
Enterprises 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 0.00017142857142857143 4.2703815823187225e-05 
union 6.266999235426093e-05 0.00015015015015015014 7.817691435719032e-05 8.831168831168831e-05 1.4234605274395742e-05 
serious 7.520399082511312e-05 0.00015015015015015014 7.817691435719032e-05 6.753246753246754e-05 2.8469210548791484e-05 
life 3.760199541255656e-05 6.256256256256256e-05 9.772114294648791e-05 7.272727272727273e-05 6.168328952238155e-05 
63 2.5067996941704373e-05 5.005005005005005e-05 1.954422858929758e-05 2.5974025974025975e-05 0.00015183578959355456 
73 3.760199541255656e-05 1.2512512512512513e-05 3.908845717859516e-05 4.675324675324675e-05 0.00013285631589436025 
GAF 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 0.0001974025974025974 1.4234605274395742e-05 
accounted 3.760199541255656e-05 2.5025025025025026e-05 2.931634288394637e-05 5.194805194805195e-05 0.0001233665790447631 
Paul 5.0135993883408747e-05 2.5025025025025026e-05 0.00013680960012508306 0.00010909090909090909 1.4234605274395742e-05 
represents 0.00011280598623766968 3.7537537537537536e-05 4.8860571473243954e-05 6.233766233766233e-05 7.11730263719787e-05 
PROFITS 2.5067996941704373e-05 1.2512512512512513e-05 9.77211429464879e-06 1.0389610389610389e-05 0.00018030500014234606 
courier 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 0.0002077922077922078 4.74486842479858e-06 
chemical 2.5067996941704373e-05 2.5025025025025026e-05 9.77211429464879e-06 0.00011948051948051947 7.591789479677728e-05 
reducing 5.0135993883408747e-05 0.00011261261261261261 0.00014658171441973185 2.0779220779220778e-05 5.693842109758297e-05 
Icahn 2.5067996941704373e-05 1.2512512512512513e-05 9.77211429464879e-06 0.0002025974025974026 4.74486842479858e-06 
feedgrains 1.2533998470852187e-05 0.0005005005005005005 9.77211429464879e-06 5.194805194805194e-06 4.74486842479858e-06 
Progressive 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 0.0002025974025974026 9.48973684959716e-06 
Saudis 0.0005013599388340875 1.2512512512512513e-05 9.77211429464879e-06 5.194805194805194e-06 4.74486842479858e-06 
71 2.5067996941704373e-05 3.7537537537537536e-05 9.77211429464879e-06 4.675324675324675e-05 0.00013760118431915884 
Lynch 1.2533998470852187e-05 3.7537537537537536e-05 6.840480006254153e-05 0.00015064935064935066 1.897947369919432e-05 
50,000 0.0001880099770627828 0.00013763763763763765 1.954422858929758e-05 3.6363636363636364e-05 4.2703815823187225e-05 
Parent 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 1.0389610389610389e-05 0.00018504986856714462 
plants 0.00011280598623766968 6.256256256256256e-05 9.77211429464879e-06 7.792207792207792e-05 6.642815794718012e-05 
commodities 1.2533998470852187e-05 0.0004254254254254254 5.863268576789274e-05 1.0389610389610389e-05 4.74486842479858e-06 
economist 7.520399082511312e-05 2.5025025025025026e-05 0.0003322518860180589 5.194805194805194e-06 4.74486842479858e-06 
intended 8.77379892959653e-05 0.00011261261261261261 7.817691435719032e-05 7.792207792207792e-05 2.3724342123992902e-05 
test 6.266999235426093e-05 6.256256256256256e-05 0.00018567017159832702 5.194805194805195e-05 2.3724342123992902e-05 
determine 5.0135993883408747e-05 0.00017517517517517516 0.0001074932572411367 4.1558441558441555e-05 3.321407897359006e-05 
raising 7.520399082511312e-05 5.005005005005005e-05 6.840480006254153e-05 7.792207792207792e-05 5.693842109758297e-05 
actions 7.520399082511312e-05 8.758758758758758e-05 6.840480006254153e-05 0.0001038961038961039 1.897947369919432e-05 
factor 6.266999235426093e-05 5.005005005005005e-05 9.772114294648791e-05 3.6363636363636364e-05 8.540763164637445e-05 
CUSTOMER 1.2533998470852187e-05 1.2512512512512513e-05 0.00039088457178595163 5.194805194805194e-06 4.74486842479858e-06 
lease 0.00012533998470852186 2.5025025025025026e-05 9.77211429464879e-06 7.792207792207792e-05 7.591789479677728e-05 
Industry 0.00013787398317937404 3.7537537537537536e-05 0.00012703748583043427 6.753246753246754e-05 1.897947369919432e-05 
combination 1.2533998470852187e-05 1.2512512512512513e-05 2.931634288394637e-05 0.00015584415584415584 4.2703815823187225e-05 
sees 7.520399082511312e-05 3.7537537537537536e-05 3.908845717859516e-05 5.194805194805195e-05 9.964223692077019e-05 
weak 0.00013787398317937404 3.7537537537537536e-05 0.0001074932572411367 1.5584415584415583e-05 7.591789479677728e-05 
developing 5.0135993883408747e-05 0.00011261261261261261 9.772114294648791e-05 5.194805194805195e-05 5.219355267278438e-05 
Computer 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 0.00017142857142857143 3.795894739838864e-05 
Emery 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 0.0002077922077922078 4.74486842479858e-06 
10.3 2.5067996941704373e-05 6.256256256256256e-05 9.77211429464879e-06 1.0389610389610389e-05 0.00016132552644315174 
fact 0.00010027198776681749 7.507507507507507e-05 0.00014658171441973185 3.1168831168831166e-05 4.2703815823187225e-05 
8 6.266999235426093e-05 5.005005005005005e-05 7.817691435719032e-05 3.6363636363636364e-05 9.489736849597161e-05 
Consolidated 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 0.00014025974025974025 6.642815794718012e-05 
tons 0.00013787398317937404 0.00026276276276276277 9.77211429464879e-06 3.6363636363636364e-05 1.897947369919432e-05 
franc 1.2533998470852187e-05 1.2512512512512513e-05 0.00022475862877692216 2.5974025974025975e-05 6.168328952238155e-05 
cited 3.760199541255656e-05 0.0001001001001001001 6.840480006254153e-05 5.714285714285714e-05 6.642815794718012e-05 
avoid 0.00015040798165022625 0.0001001001001001001 9.772114294648791e-05 5.194805194805195e-05 1.4234605274395742e-05 
Ohio 3.760199541255656e-05 3.7537537537537536e-05 9.77211429464879e-06 0.00015584415584415584 2.8469210548791484e-05 
S 0.00020054397553363499 1.2512512512512513e-05 1.954422858929758e-05 8.831168831168831e-05 3.321407897359006e-05 
rules 7.520399082511312e-05 7.507507507507507e-05 0.00011726537153578548 6.233766233766233e-05 3.321407897359006e-05 
exercise 3.760199541255656e-05 1.2512512512512513e-05 9.77211429464879e-06 0.00012987012987012987 6.168328952238155e-05 
slow 7.520399082511312e-05 0.00013763763763763765 0.00015635382871438065 1.5584415584415583e-05 3.321407897359006e-05 
1.8 0.00011280598623766968 0.0001001001001001001 1.954422858929758e-05 4.1558441558441555e-05 7.591789479677728e-05 
try 2.5067996941704373e-05 0.00011261261261261261 7.817691435719032e-05 9.35064935064935e-05 2.8469210548791484e-05 
Program 3.760199541255656e-05 0.00043793793793793793 9.77211429464879e-06 1.5584415584415583e-05 4.74486842479858e-06 
Justice 5.0135993883408747e-05 5.005005005005005e-05 9.77211429464879e-06 0.00016623376623376622 9.48973684959716e-06 
1.50 0.00020054397553363499 7.507507507507507e-05 9.77211429464879e-06 4.675324675324675e-05 5.219355267278438e-05 
Tuesday 0.00012533998470852186 7.507507507507507e-05 0.00013680960012508306 5.194805194805195e-05 1.4234605274395742e-05 
Qtrly 1.2533998470852187e-05 1.2512512512512513e-05 9.77211429464879e-06 5.194805194805194e-06 0.00018504986856714462 
margins 5.0135993883408747e-05 3.7537537537537536e-05 2.931634288394637e-05 5.194805194805194e-06 0.00015183578959355456 
regional 7.520399082511312e-05 5.005005005005005e-05 3.908845717859516e-05 0.00011428571428571428 3.321407897359006e-05 
face 0.00012533998470852186 7.507507507507507e-05 0.00014658171441973185 2.5974025974025975e-05 3.321407897359006e-05 
lines 5.0135993883408747e-05 5.005005005005005e-05 1.954422858929758e-05 7.792207792207792e-05 8.540763164637445e-05 
reflecting 7.520399082511312e-05 3.7537537537537536e-05 0.0001074932572411367 2.5974025974025975e-05 8.540763164637445e-05 
create 7.520399082511312e-05 2.5025025025025026e-05 6.840480006254153e-05 0.0001038961038961039 3.795894739838864e-05 
