2.78004691308556 2.604246105992042 2.3811025546778324 1.275041441996732 0.7089970290419724 
acreag 9.71474542793925 7.00925234110524 11.564853557830588 11.111835770762712 11.602116963766376 
equal 9.93788897925346 8.761791097180014 9.618943408775275 9.032394229082875 8.657677984599935 
health 9.532423871145296 11.32674045464155 10.178559196710697 8.403785569660501 8.894066762664165 
eas 9.021598247379305 9.129515877305332 7.61360983924916 10.418688590202766 10.215822602646485 
suggest 9.126958763037132 8.92884518184318 7.953935645186363 9.074953843501671 10.685826231892221 
normal 9.378273191318037 7.613168387937243 8.92579622821533 9.907862966436776 9.730314786864785 
outlook 8.32845106681936 8.84183380485355 8.473811104472272 11.111835770762712 8.963059634151117 
exercis 9.71474542793925 11.32674045464155 10.466241269162477 8.167396791596271 9.35082516515988 
enhanc 9.244741798693514 7.434920156530924 10.178559196710697 9.645498701969284 9.89736887152795 
52 9.93788897925346 10.633593274081605 10.871706377270643 8.952351521409339 8.363438511601995 
500 8.92628806757498 9.247298912961716 8.731640213774371 8.713940497964341 9.52267542208654 
retain 9.71474542793925 10.228128165973441 9.773094088602532 8.221464012866546 9.462050800270106 
urg 8.490969996317135 7.925543072979395 8.92579622821533 9.119405606072505 12.295264144326321 
feed 11.32418334037335 7.03628101349316 11.564853557830588 10.418688590202766 11.196651855658212 
advis 9.244741798693514 9.534980985413496 9.955415645396487 8.067313333039289 11.602116963766376 
excess 9.378273191318037 8.761791097180014 8.306757019809105 9.074953843501671 9.58721394322411 
lost 8.490969996317135 9.380830305586237 9.485412016150752 9.43785933719104 8.711745205870212 
council 8.685126010758092 7.994535944466347 8.068345996364107 10.264537910375507 11.602116963766376 
predict 8.685126010758092 8.92884518184318 8.674481799934423 9.645498701969284 8.963059634151117 
miyazawa 11.32418334037335 11.32674045464155 7.195405705363566 12.21044805943082 12.295264144326321 
interview 8.028346474369021 9.024155361647505 8.386799727482641 9.645498701969284 10.098039566990101 
africa 8.028346474369021 8.282218016918128 9.773094088602532 9.21471578587683 10.098039566990101 
top 8.55159461813357 9.534980985413496 8.569121284276596 8.843152229444348 9.810357494538321 
free 8.490969996317135 7.892753250156405 9.773094088602532 9.72554140964282 9.462050800270106 
emerg 8.066086802351869 8.38230147547511 9.262268464836541 9.165925621707398 10.349353995271008 
telecommun 10.631036159813405 11.32674045464155 10.178559196710697 8.2401561458787 9.159769928397171 
expans 9.532423871145296 9.247298912961716 9.262268464836541 8.914611193426492 8.829528241526594 
wast 10.631036159813405 10.228128165973441 11.564853557830588 8.09957419525751 9.52267542208654 
senat 9.244741798693514 7.414717449213405 8.856803356728378 10.013223482094602 12.295264144326321 
42 10.631036159813405 10.633593274081605 10.466241269162477 9.43785933719104 8.217726700420602 
borrow 9.378273191318037 10.228128165973441 8.068345996364107 9.502397858328612 9.117210313978376 
1987/88 8.759233982911814 7.861004551841824 8.569121284276596 11.111835770762712 9.656206814711062 
inventori 8.37974436120691 8.761791097180014 9.618943408775275 10.013223482094602 8.76890361971016 
36 9.378273191318037 9.71730254220745 10.871706377270643 10.264537910375507 8.18439028015301 
port 7.610611273669043 7.892753250156405 11.564853557830588 10.418688590202766 11.196651855658212 
care 9.71474542793925 9.534980985413496 8.92579622821533 8.449247943737259 9.656206814711062 
allegheni 11.32418334037335 11.32674045464155 11.564853557830588 7.866642637577137 11.602116963766376 
clear 9.378273191318037 8.92884518184318 8.009505496341173 9.21471578587683 10.098039566990101 
rain 10.225571051705241 6.99600711435522 11.564853557830588 12.21044805943082 12.295264144326321 
employ 9.378273191318037 9.380830305586237 8.345977732962387 8.68408753481466 10.098039566990101 
liabil 9.378273191318037 11.32674045464155 9.618943408775275 8.626929120974712 8.894066762664165 
few 8.55159461813357 8.761791097180014 8.520331120107164 9.320076301534657 9.730314786864785 
2.5 9.244741798693514 9.024155361647505 8.386799727482641 9.571390729815562 9.07638831945812 
william 9.378273191318037 10.633593274081605 10.466241269162477 8.298425054002676 9.35082516515988 
conserv 9.378273191318037 7.476592852931493 9.262268464836541 10.601010146996721 9.810357494538321 
octob 8.92628806757498 8.493527110585335 9.618943408775275 9.502397858328612 8.861276939841176 
oppos 8.759233982911814 8.1912462387124 10.178559196710697 8.572861899704435 11.196651855658212 
robert 9.378273191318037 8.55415173240177 8.792264835590807 8.843152229444348 9.810357494538321 
anticip 9.378273191318037 8.84183380485355 9.618943408775275 9.645498701969284 8.581692077622014 
chicago 9.93788897925346 8.436368696745387 9.166958285032218 8.655099997941408 9.810357494538321 
enough 9.244741798693514 8.55415173240177 8.130866353345441 9.502397858328612 9.992679051332276 
book 10.631036159813405 9.024155361647505 9.618943408775275 9.074953843501671 8.657677984599935 
suit 11.32418334037335 11.32674045464155 9.955415645396487 8.278622426706496 9.204221690968005 
32 9.532423871145296 10.633593274081605 10.178559196710697 10.131006517750984 8.200919582104222 
toward 8.490969996317135 8.84183380485355 8.232649047655384 9.43785933719104 10.349353995271008 
sumita 11.32418334037335 11.32674045464155 7.234120217544256 12.21044805943082 12.295264144326321 
borg-warn 11.32418334037335 11.32674045464155 11.564853557830588 7.8797147191444905 12.295264144326321 
establish 10.225571051705241 8.92884518184318 8.269016691826259 8.952351521409339 9.810357494538321 
short 8.83927669058535 8.84183380485355 8.345977732962387 9.320076301534657 9.810357494538321 
counti 9.71474542793925 7.994535944466347 11.564853557830588 8.599530146786597 10.215822602646485 
polit 8.685126010758092 9.247298912961716 8.099117655030861 9.377234715374605 10.215822602646485 
courier 11.32418334037335 11.32674045464155 11.564853557830588 7.91998861828243 11.196651855658212 
maker 11.32418334037335 10.228128165973441 10.871706377270643 8.116103497208721 9.730314786864785 
partli 9.378273191318037 9.71730254220745 8.009505496341173 9.907862966436776 9.204221690968005 
49 10.631036159813405 10.228128165973441 10.466241269162477 8.914611193426492 8.51107451040806 
find 8.37974436120691 8.84183380485355 8.674481799934423 9.074953843501671 10.349353995271008 
transfer 9.126958763037132 10.228128165973441 9.955415645396487 8.42625842551256 9.462050800270106 
japan' 9.93788897925346 9.129515877305332 8.163656176168432 8.878243549255616 10.349353995271008 
you 10.225571051705241 8.55415173240177 8.306757019809105 9.119405606072505 9.89736887152795 
design 9.71474542793925 9.247298912961716 8.856803356728378 8.449247943737259 10.349353995271008 
video 11.32418334037335 11.32674045464155 11.564853557830588 8.116103497208721 9.58721394322411 
great 10.631036159813405 9.024155361647505 9.485412016150752 8.878243549255616 8.894066762664165 
purpos 10.631036159813405 9.71730254220745 9.618943408775275 8.221464012866546 9.992679051332276 
minimum 9.71474542793925 8.55415173240177 8.520331120107164 8.776460854945675 10.685826231892221 
pend 9.244741798693514 9.71730254220745 10.871706377270643 8.318627761320194 9.656206814711062 
43 10.631036159813405 10.228128165973441 11.564853557830588 9.907862966436776 8.16812975928123 
minor 10.631036159813405 10.228128165973441 10.871706377270643 8.99157223456262 8.466622747837226 
1.2 8.37974436120691 9.71730254220745 9.618943408775275 9.119405606072505 9.07638831945812 
overal 8.55159461813357 8.687683125026293 9.485412016150752 9.907862966436776 8.894066762664165 
margin 9.532423871145296 9.129515877305332 9.079946908042587 10.418688590202766 8.488601654556001 
util 9.021598247379305 10.228128165973441 11.564853557830588 9.645498701969284 8.383241138898175 
swiss 11.32418334037335 11.32674045464155 8.306757019809105 9.377234715374605 8.829528241526594 
suspend 8.10530751550515 9.94044609352166 8.569121284276596 10.264537910375507 9.250741706602899 
encourag 8.55159461813357 8.493527110585335 8.473811104472272 10.418688590202766 9.52267542208654 
correct 10.225571051705241 10.228128165973441 8.99990420036905 9.074953843501671 8.739916082836908 
supermarket 11.32418334037335 11.32674045464155 11.564853557830588 8.036060789535185 10.098039566990101 
amend 9.93788897925346 8.1912462387124 11.564853557830588 8.572861899704435 9.89736887152795 
group' 9.244741798693514 10.228128165973441 11.564853557830588 8.496875992726514 9.117210313978376 
hong 11.32418334037335 9.71730254220745 9.955415645396487 8.809250677768667 8.711745205870212 
took 9.532423871145296 8.761791097180014 8.429359341901439 9.032394229082875 9.89736887152795 
john 8.1886891244442 9.247298912961716 10.466241269162477 9.074953843501671 9.29953187077233 
mainli 9.126958763037132 9.71730254220745 9.262268464836541 10.013223482094602 8.51107451040806 
75 9.532423871145296 9.024155361647505 9.955415645396487 9.119405606072505 8.798756582859841 
congress 8.55159461813357 8.030903588637221 8.520331120107164 10.131006517750984 10.90896978320643 
lift 7.890196135888205 9.247298912961716 9.166958285032218 9.502397858328612 9.89736887152795 
ordinari 10.631036159813405 11.32674045464155 9.773094088602532 8.381806662941726 9.250741706602899 
contain 9.532423871145296 8.84183380485355 9.773094088602532 8.744712156631095 9.29953187077233 
lyng 11.32418334037335 7.050074335625496 11.564853557830588 12.21044805943082 12.295264144326321 
best 9.378273191318037 9.380830305586237 9.166958285032218 8.713940497964341 9.404892386430157 
leav 8.92628806757498 8.761791097180014 8.386799727482641 9.21471578587683 10.215822602646485 
confid 8.759233982911814 10.228128165973441 8.620414578664148 9.074953843501671 9.404892386430157 
branch 11.32418334037335 10.228128165973441 9.367628980494368 8.472778441147453 9.29953187077233 
appli 9.244741798693514 8.282218016918128 9.262268464836541 9.21471578587683 9.52267542208654 
s 7.635303886259415 9.380830305586237 10.466241269162477 9.377234715374605 10.215822602646485 
test 8.490969996317135 9.534980985413496 8.306757019809105 9.72554140964282 9.656206814711062 
differ 9.71474542793925 7.959444624655077 8.856803356728378 9.502397858328612 9.89736887152795 
kong 11.32418334037335 9.71730254220745 9.955415645396487 8.809250677768667 8.76890361971016 
outsid 8.279660902649928 9.024155361647505 9.262268464836541 9.119405606072505 9.810357494538321 
san 9.71474542793925 9.94044609352166 11.564853557830588 8.20311487419835 9.992679051332276 
government' 8.32845106681936 8.92884518184318 8.306757019809105 9.645498701969284 10.90896978320643 
carryforward 11.32418334037335 11.32674045464155 11.564853557830588 10.601010146996721 8.105609402299896 
debentur 11.32418334037335 11.32674045464155 11.564853557830588 8.33924704852293 9.159769928397171 
arab 7.827675778906871 11.32674045464155 8.009505496341173 11.517300878870875 11.196651855658212 
long-term 9.71474542793925 9.380830305586237 9.079946908042587 9.032394229082875 9.03716760630484 
car 11.32418334037335 9.71730254220745 10.871706377270643 8.776460854945675 8.739916082836908 
dome 10.631036159813405 11.32674045464155 11.564853557830588 8.403785569660501 9.07638831945812 
street 10.631036159813405 11.32674045464155 10.871706377270643 8.298425054002676 9.35082516515988 
pound 9.71474542793925 9.024155361647505 7.758191068060268 11.517300878870875 9.810357494538321 
stockhold 10.631036159813405 11.32674045464155 11.564853557830588 8.521568605316885 8.894066762664165 
lawson 9.532423871145296 11.32674045464155 7.405970474470916 12.21044805943082 11.602116963766376 
revers 9.532423871145296 9.247298912961716 9.262268464836541 11.517300878870875 8.42406313341843 
temporari 9.93788897925346 9.71730254220745 7.803653442137025 9.571390729815562 10.215822602646485 
bp 8.279660902649928 11.32674045464155 11.564853557830588 8.381806662941726 10.685826231892221 
ab 10.225571051705241 11.32674045464155 11.564853557830588 8.318627761320194 9.29953187077233 
abl 8.83927669058535 8.92884518184318 9.262268464836541 9.032394229082875 9.462050800270106 
obtain 9.93788897925346 8.761791097180014 9.618943408775275 8.546886413301175 9.89736887152795 
network 10.631036159813405 10.633593274081605 10.178559196710697 8.381806662941726 9.29953187077233 
wall 10.631036159813405 11.32674045464155 10.466241269162477 8.221464012866546 9.656206814711062 
mortgag 11.32418334037335 11.32674045464155 10.466241269162477 9.074953843501671 8.488601654556001 
fail 9.378273191318037 8.92884518184318 8.856803356728378 8.744712156631095 10.215822602646485 
sec 11.32418334037335 11.32674045464155 11.564853557830588 8.005755440039856 11.196651855658212 
bancorp 11.32418334037335 11.32674045464155 11.564853557830588 8.521568605316885 8.894066762664165 
she 9.378273191318037 8.1912462387124 8.92579622821533 9.26600908026438 9.992679051332276 
fee 7.686597180646965 11.32674045464155 10.871706377270643 9.032394229082875 10.215822602646485 
nippon 9.532423871145296 10.228128165973441 11.564853557830588 8.259204340849394 9.89736887152795 
difficult 8.92628806757498 8.84183380485355 8.473811104472272 9.72554140964282 9.52267542208654 
employe 9.71474542793925 10.228128165973441 10.871706377270643 8.381806662941726 9.462050800270106 
harper 11.32418334037335 11.32674045464155 11.564853557830588 8.05156497607115 10.503504675098267 
rather 8.92628806757498 8.436368696745387 8.386799727482641 10.601010146996721 9.58721394322411 
replac 8.490969996317135 9.71730254220745 8.792264835590807 9.26600908026438 9.52267542208654 
kuwait 7.263740329826931 11.32674045464155 9.262268464836541 11.517300878870875 12.295264144326321 
300 8.92628806757498 9.71730254220745 8.197557727844114 9.72554140964282 9.58721394322411 
strike 7.740664401917241 8.55415173240177 9.773094088602532 10.601010146996721 10.098039566990101 
construct 8.685126010758092 10.228128165973441 9.955415645396487 9.074953843501671 8.999427278321992 
weak 8.55159461813357 10.228128165973441 8.520331120107164 11.111835770762712 8.927968314339848 
weekli 8.55159461813357 8.107864629773351 8.429359341901439 10.418688590202766 11.602116963766376 
cubic 7.21330947620004 11.32674045464155 11.564853557830588 10.601010146996721 10.90896978320643 
sosnoff 11.32418334037335 11.32674045464155 11.564853557830588 8.020793317404395 11.196651855658212 
longer 9.021598247379305 9.71730254220745 8.473811104472272 9.571390729815562 9.250741706602899 
row 9.126958763037132 9.534980985413496 10.466241269162477 8.298425054002676 10.90896978320643 
nearli 9.021598247379305 8.618690253539341 8.856803356728378 9.571390729815562 9.404892386430157 
unlik 9.378273191318037 8.761791097180014 8.130866353345441 9.72554140964282 10.098039566990101 
gasolin 7.181048613981819 10.633593274081605 11.564853557830588 11.111835770762712 11.196651855658212 
session 8.92628806757498 9.71730254220745 7.693652546922697 11.517300878870875 10.685826231892221 
regul 9.126958763037132 9.534980985413496 8.520331120107164 9.119405606072505 9.730314786864785 
mill 9.71474542793925 8.618690253539341 9.618943408775275 8.843152229444348 9.58721394322411 
unless 9.126958763037132 9.247298912961716 8.92579622821533 8.655099997941408 10.685826231892221 
almost 9.71474542793925 8.55415173240177 8.520331120107164 9.907862966436776 9.35082516515988 
appropri 9.378273191318037 9.024155361647505 8.130866353345441 9.320076301534657 10.685826231892221 
achiev 9.378273191318037 9.534980985413496 8.520331120107164 9.907862966436776 8.999427278321992 
2 9.71474542793925 8.92884518184318 8.473811104472272 9.502397858328612 9.462050800270106 
shell 7.5865137220899825 11.32674045464155 11.564853557830588 10.82415369831093 9.204221690968005 
three-for-two 11.32418334037335 11.32674045464155 11.564853557830588 11.517300878870875 8.120876874430683 
primari 9.244741798693514 10.228128165973441 9.618943408775275 10.418688590202766 8.466622747837226 
consist 9.532423871145296 9.247298912961716 8.731640213774371 8.878243549255616 9.89736887152795 
brother 9.244741798693514 10.633593274081605 9.485412016150752 8.472778441147453 9.992679051332276 
500,000 9.244741798693514 8.030903588637221 11.564853557830588 9.26600908026438 9.58721394322411 
turn 9.244741798693514 9.024155361647505 8.99990420036905 9.645498701969284 9.03716760630484 
consumpt 7.740664401917241 8.38230147547511 9.079946908042587 12.21044805943082 11.602116963766376 
tomorrow 9.126958763037132 8.92884518184318 8.232649047655384 9.571390729815562 10.215822602646485 
disput 8.146129510025405 9.247298912961716 9.773094088602532 9.21471578587683 9.810357494538321 
today' 9.021598247379305 8.618690253539341 8.163656176168432 10.131006517750984 10.503504675098267 
worldwid 8.490969996317135 10.633593274081605 9.485412016150752 8.914611193426492 9.58721394322411 
legal 10.225571051705241 9.024155361647505 9.955415645396487 8.655099997941408 9.52267542208654 
water 7.9229859587111955 8.38230147547511 11.564853557830588 9.72554140964282 10.349353995271008 
boston 10.631036159813405 11.32674045464155 11.564853557830588 8.318627761320194 9.52267542208654 
slow 9.126958763037132 8.38230147547511 8.306757019809105 10.601010146996721 9.992679051332276 
trend 8.92628806757498 8.761791097180014 8.473811104472272 9.907862966436776 9.730314786864785 
cite 9.021598247379305 8.687683125026293 9.485412016150752 9.502397858328612 9.204221690968005 
station 9.126958763037132 11.32674045464155 11.564853557830588 8.360300457720763 9.89736887152795 
defend 8.146129510025405 9.94044609352166 8.856803356728378 9.645498701969284 9.810357494538321 
similar 8.759233982911814 8.84183380485355 8.92579622821533 9.907862966436776 9.35082516515988 
hand 9.93788897925346 9.71730254220745 8.038493033214426 9.645498701969284 9.810357494538321 
venezuela 7.263740329826931 9.71730254220745 11.564853557830588 12.21044805943082 11.196651855658212 
iv 11.32418334037335 9.380830305586237 11.564853557830588 8.150005048884402 12.295264144326321 
prime 8.759233982911814 9.94044609352166 8.386799727482641 9.165925621707398 10.503504675098267 
6 9.71474542793925 8.84183380485355 9.485412016150752 9.26600908026438 9.117210313978376 
1.4 9.244741798693514 9.247298912961716 9.955415645396487 9.645498701969284 8.76890361971016 
ussr 10.225571051705241 7.199606069596459 11.564853557830588 12.21044805943082 12.295264144326321 
staff 9.532423871145296 9.129515877305332 9.367628980494368 9.074953843501671 9.250741706602899 
organ 8.37974436120691 8.493527110585335 10.466241269162477 9.320076301534657 9.89736887152795 
monday 9.378273191318037 9.247298912961716 8.386799727482641 9.074953843501671 10.503504675098267 
attack 7.412160334945205 9.94044609352166 9.485412016150752 10.82415369831093 11.602116963766376 
ahead 8.92628806757498 8.92884518184318 8.306757019809105 10.131006517750984 9.810357494538321 
approach 8.92628806757498 8.84183380485355 8.569121284276596 9.320076301534657 10.349353995271008 
recoveri 8.433811582477187 9.534980985413496 9.485412016150752 10.82415369831093 8.861276939841176 
prevent 9.244741798693514 8.84183380485355 8.386799727482641 9.21471578587683 11.196651855658212 
coal 8.685126010758092 11.32674045464155 10.178559196710697 8.809250677768667 9.404892386430157 
compris 10.631036159813405 8.687683125026293 8.306757019809105 9.645498701969284 9.810357494538321 
load 9.126958763037132 7.54255082072329 10.871706377270643 11.111835770762712 10.098039566990101 
grower 11.32418334037335 7.232395892419451 11.564853557830588 10.82415369831093 12.295264144326321 
defens 9.244741798693514 11.32674045464155 11.564853557830588 8.599530146786597 9.29953187077233 
connect 9.71474542793925 10.228128165973441 10.466241269162477 8.713940497964341 9.159769928397171 
hard 9.126958763037132 8.33100818108756 8.620414578664148 10.131006517750984 9.89736887152795 
1.1 9.378273191318037 9.71730254220745 9.955415645396487 10.418688590202766 8.51107451040806 
brown 11.32418334037335 10.228128165973441 10.871706377270643 8.599530146786597 9.117210313978376 
variou 9.378273191318037 9.129515877305332 9.367628980494368 8.809250677768667 9.810357494538321 
princip 10.225571051705241 10.633593274081605 9.955415645396487 8.546886413301175 9.404892386430157 
fairchild 10.631036159813405 11.32674045464155 11.564853557830588 8.167396791596271 10.685826231892221 
brokerag 10.225571051705241 11.32674045464155 11.564853557830588 8.298425054002676 9.89736887152795 
64 9.126958763037132 9.94044609352166 11.564853557830588 10.82415369831093 8.42406313341843 
c 11.32418334037335 8.687683125026293 11.564853557830588 8.521568605316885 9.992679051332276 
equival 8.490969996317135 9.247298912961716 9.166958285032218 9.320076301534657 9.810357494538321 
viacom 11.32418334037335 11.32674045464155 11.564853557830588 8.09957419525751 11.602116963766376 
ownership 9.93788897925346 11.32674045464155 11.564853557830588 8.318627761320194 9.89736887152795 
46 10.631036159813405 10.633593274081605 10.871706377270643 9.502397858328612 8.488601654556001 
seri 9.244741798693514 9.71730254220745 9.367628980494368 9.119405606072505 9.204221690968005 
middl 7.991978830198147 9.380830305586237 9.618943408775275 10.264537910375507 9.462050800270106 
confirm 8.490969996317135 8.84183380485355 8.99990420036905 9.377234715374605 10.349353995271008 
stabilis 9.244741798693514 9.534980985413496 7.652830552402442 12.21044805943082 12.295264144326321 
metal 10.225571051705241 10.633593274081605 9.485412016150752 8.655099997941408 9.404892386430157 
country' 8.1886891244442 9.024155361647505 8.620414578664148 10.013223482094602 10.685826231892221 
came 8.759233982911814 10.228128165973441 8.520331120107164 9.502397858328612 9.730314786864785 
fundament 9.244741798693514 10.633593274081605 7.673033259719961 10.82415369831093 11.602116963766376 
instead 9.378273191318037 9.024155361647505 8.731640213774371 9.645498701969284 9.404892386430157 
1.3 9.021598247379305 9.94044609352166 9.773094088602532 9.502397858328612 8.894066762664165 
restaur 11.32418334037335 11.32674045464155 11.564853557830588 8.68408753481466 8.963059634151117 
tire 10.631036159813405 11.32674045464155 11.564853557830588 8.185096368695671 10.685826231892221 
met 9.021598247379305 9.380830305586237 8.731640213774371 8.878243549255616 11.196651855658212 
3.5 8.685126010758092 8.761791097180014 9.618943408775275 9.907862966436776 9.250741706602899 
44 10.225571051705241 10.633593274081605 10.871706377270643 9.72554140964282 8.466622747837226 
eep 11.32418334037335 7.21586659046824 11.564853557830588 12.21044805943082 12.295264144326321 
dispos 9.532423871145296 11.32674045464155 11.564853557830588 9.645498701969284 8.51107451040806 
opportun 8.92628806757498 9.94044609352166 9.262268464836541 8.952351521409339 9.656206814711062 
fe 11.32418334037335 8.687683125026293 11.564853557830588 8.360300457720763 11.602116963766376 
coast 7.9229859587111955 8.687683125026293 11.564853557830588 9.43785933719104 11.196651855658212 
57 11.32418334037335 9.380830305586237 10.871706377270643 10.264537910375507 8.445116542616264 
offshor 7.517520850603031 11.32674045464155 9.773094088602532 10.418688590202766 10.503504675098267 
miner 9.244741798693514 11.32674045464155 10.871706377270643 8.521568605316885 9.730314786864785 
inc' 9.93788897925346 11.32674045464155 11.564853557830588 8.318627761320194 10.098039566990101 
list 10.225571051705241 9.247298912961716 10.178559196710697 8.776460854945675 9.404892386430157 
strengthen 9.532423871145296 9.534980985413496 8.269016691826259 9.571390729815562 9.89736887152795 
ceil 7.5865137220899825 10.228128165973441 9.079946908042587 10.601010146996721 11.602116963766376 
itali 10.631036159813405 8.282218016918128 8.569121284276596 9.320076301534657 11.196651855658212 
separ 9.378273191318037 10.633593274081605 10.466241269162477 8.472778441147453 9.992679051332276 
versu 10.225571051705241 8.618690253539341 10.466241269162477 11.111835770762712 8.606384690212385 
famili 11.32418334037335 9.247298912961716 10.871706377270643 8.381806662941726 10.349353995271008 
entir 9.378273191318037 9.024155361647505 9.955415645396487 8.914611193426492 9.58721394322411 
structur 9.532423871145296 9.129515877305332 9.079946908042587 9.119405606072505 9.58721394322411 
center 9.378273191318037 11.32674045464155 10.871706377270643 8.68408753481466 9.35082516515988 
rel 9.126958763037132 9.247298912961716 8.345977732962387 10.131006517750984 9.730314786864785 
attribut 10.225571051705241 9.94044609352166 9.166958285032218 11.111835770762712 8.557594526042953 
cereal 11.32418334037335 7.31940726940908 11.564853557830588 10.82415369831093 11.602116963766376 
53 11.32418334037335 11.32674045464155 10.178559196710697 10.131006517750984 8.403443846215694 
elect 9.93788897925346 11.32674045464155 8.232649047655384 9.074953843501671 10.349353995271008 
identifi 9.378273191318037 8.618690253539341 9.485412016150752 8.952351521409339 10.349353995271008 
either 9.93788897925346 9.71730254220745 8.92579622821533 8.626929120974712 10.90896978320643 
expenditur 8.028346474369021 9.71730254220745 9.773094088602532 12.21044805943082 9.159769928397171 
proceed 9.532423871145296 9.024155361647505 10.871706377270643 8.713940497964341 9.89736887152795 
gross 8.759233982911814 10.633593274081605 8.92579622821533 10.82415369831093 8.927968314339848 
iranian 7.298831649638202 11.32674045464155 11.564853557830588 11.517300878870875 11.602116963766376 
governor 10.225571051705241 10.228128165973441 7.652830552402442 10.82415369831093 11.602116963766376 
em 11.32418334037335 11.32674045464155 7.539501867095439 11.111835770762712 12.295264144326321 
float 9.021598247379305 11.32674045464155 8.429359341901439 9.26600908026438 10.098039566990101 
stop 8.759233982911814 8.92884518184318 8.569121284276596 9.72554140964282 10.503504675098267 
person 9.532423871145296 9.534980985413496 9.367628980494368 8.809250677768667 9.89736887152795 
approxim 9.93788897925346 9.534980985413496 11.564853557830588 8.843152229444348 9.250741706602899 
sorghum 11.32418334037335 7.283689186807001 11.564853557830588 12.21044805943082 12.295264144326321 
hectar 11.32418334037335 7.3013887639064015 11.564853557830588 12.21044805943082 11.602116963766376 
cyacq 11.32418334037335 11.32674045464155 11.564853557830588 8.167396791596271 12.295264144326321 
mobil 7.660621694243704 11.32674045464155 11.564853557830588 10.264537910375507 9.730314786864785 
1984 9.126958763037132 8.92884518184318 9.618943408775275 9.72554140964282 9.204221690968005 
auction 11.32418334037335 11.32674045464155 7.575869511266313 10.82415369831093 12.295264144326321 
week' 9.126958763037132 8.282218016918128 8.269016691826259 11.111835770762712 12.295264144326321 
morgan 10.225571051705241 11.32674045464155 9.262268464836541 9.119405606072505 9.07638831945812 
56 10.631036159813405 10.228128165973441 10.178559196710697 10.013223482094602 8.53406402863276 
rest 9.126958763037132 9.129515877305332 9.079946908042587 9.571390729815562 9.462050800270106 
depreci 10.631036159813405 11.32674045464155 8.674481799934423 12.21044805943082 8.631702498196676 
favor 9.126958763037132 8.55415173240177 10.466241269162477 9.165925621707398 9.810357494538321 
afternoon 9.93788897925346 10.228128165973441 7.736212161341492 10.601010146996721 11.602116963766376 
dollar' 10.631036159813405 11.32674045464155 7.673033259719961 12.21044805943082 10.349353995271008 
swap 11.32418334037335 11.32674045464155 7.673033259719961 10.418688590202766 11.196651855658212 
broker 11.32418334037335 9.94044609352166 8.306757019809105 9.21471578587683 10.098039566990101 
left 9.021598247379305 8.84183380485355 8.674481799934423 9.571390729815562 10.503504675098267 
movement 9.021598247379305 9.247298912961716 8.163656176168432 11.111835770762712 10.098039566990101 
47 9.378273191318037 11.32674045464155 10.871706377270643 10.264537910375507 8.53406402863276 
leader 8.433811582477187 8.282218016918128 9.367628980494368 10.013223482094602 11.196651855658212 
15.8 7.5865137220899825 11.32674045464155 11.564853557830588 11.111835770762712 9.730314786864785 
survey 8.32845106681936 8.92884518184318 8.569121284276596 12.21044805943082 10.215822602646485 
claim 9.244741798693514 9.380830305586237 10.178559196710697 9.21471578587683 9.250741706602899 
refer 8.92628806757498 9.129515877305332 8.731640213774371 9.320076301534657 10.685826231892221 
link 8.685126010758092 9.247298912961716 8.731640213774371 9.43785933719104 10.685826231892221 
iran 7.45298232946546 9.71730254220745 10.466241269162477 11.111835770762712 12.295264144326321 
fluctuat 9.021598247379305 9.71730254220745 8.099117655030861 12.21044805943082 9.810357494538321 
bass 9.126958763037132 11.32674045464155 11.564853557830588 8.381806662941726 11.196651855658212 
island 8.490969996317135 9.534980985413496 9.955415645396487 9.074953843501671 10.215822602646485 
attract 9.126958763037132 9.024155361647505 9.262268464836541 8.952351521409339 10.90896978320643 
grade 7.517520850603031 9.129515877305332 11.564853557830588 11.517300878870875 11.602116963766376 
stabl 8.83927669058535 10.633593274081605 8.009505496341173 11.517300878870875 10.215822602646485 
fleet 9.71474542793925 11.32674045464155 11.564853557830588 8.403785569660501 10.349353995271008 
distil 7.53999370645509 11.32674045464155 11.564853557830588 9.81255278663245 11.602116963766376 
85 11.32418334037335 8.92884518184318 9.485412016150752 9.81255278663245 8.963059634151117 
feet 7.53999370645509 10.633593274081605 11.564853557830588 10.131006517750984 10.90896978320643 
found 8.759233982911814 9.534980985413496 9.485412016150752 9.032394229082875 10.215822602646485 
fear 9.244741798693514 8.92884518184318 8.269016691826259 10.131006517750984 10.685826231892221 
soft 10.631036159813405 7.589070836358182 10.178559196710697 10.418688590202766 10.685826231892221 
via 10.631036159813405 9.380830305586237 8.099117655030861 9.72554140964282 10.503504675098267 
cpc 11.32418334037335 11.32674045464155 11.564853557830588 8.403785569660501 9.89736887152795 
worker 8.37974436120691 9.71730254220745 10.466241269162477 9.165925621707398 9.992679051332276 
matur 10.631036159813405 10.633593274081605 7.827183939547219 10.131006517750984 10.90896978320643 
togeth 9.378273191318037 10.228128165973441 9.367628980494368 8.878243549255616 9.89736887152795 
launch 9.244741798693514 9.71730254220745 9.262268464836541 9.074953843501671 9.810357494538321 
oblig 9.378273191318037 9.534980985413496 9.618943408775275 9.21471578587683 9.404892386430157 
assum 9.126958763037132 9.94044609352166 10.178559196710697 9.074953843501671 9.404892386430157 
2.2 8.55159461813357 9.380830305586237 10.466241269162477 10.418688590202766 9.03716760630484 
